product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Truth Men,10/01/2025,Bex,F,36,,1,Fresh for a Sunday,"I got a dabber bottle in the Winter and I wasn't impressed. It smelled generic and fruity with some fresh notes but I didn't love it. I didn't even like it, it was SO boring. The bottle was still pretty so I kept it on my desk at work for decoration. Now that Spring as come around, so have I. I went to work perfume-naked and reached for my Pretty Pink for the first time in months. Today it's 50-65F and sunny and for the first time this scent makes sense. Pretty Pink is a summer cocktail that brings freshness for the fruit lovers. The citrus, basil, and Bellini notes stand out the most, with the floral middle notes blending everything together. The ambery, musky base is familiar and safe. If you typically love fruity florals and want something that's a little bit fresher and greener, but still in your comfort zone, Pretty Pink will get you through the warm weather, and look cute on your vanity for the rest of the year."
Truth Men,05/22/2025,jettodesu,F,19,,2,"Nice, but totally unexpected","We already know not to judge a book by its cover, but never judge a fragrance by its bottle! Not only the bottle, but the name of this perfume as well evoke something hyper-feminine, sugary sweet, and maybe tropical or red fruits. Instead, this is citrusy, fresh, and shockingly... unisex? So any guy that is brave enough to have a fragrance that looks like this, I think it might be worth a try. But to be honest, it doesn't seem like that unique of a fragrance, so if the bottle bothers you, you can probably find something a little less... ostentatious that gives you the same effect.

Anna Sui, you really know how to put some simple ass fragrances in extremely fancy bottles. And damn it, I'm gonna keep buying them until I have all those bottles... I'll just refill them with more interesting (or at least more fitting) fragrances."
CK One Summer 2020,09/26/2024,Dionysos2022,M,946,HELPFUL REVIEW,4,On a Early Morning...,"... standing in a hot day in the middle of the garden among the blooming flowers and inhaling their scents along with the freshness of the damp grass and the woods of the surrounding trees. I hold my coffee cup, sipping it enjoyably while I glide my bare feet over the grass. This is how every morning should start.

When applying this fragrance, the nose first encounters the green of the cypress, mixed with the slightly sharp freshness of ginger. A spicy and floral accord quickly follows. The woods that join at the end make the perfume dry and woody, giving it a masculine touch.

Here we have a beautiful fresh woody aquatic scent that can be worn by any age group. On warm and hot days, I see this as a great all-rounder for daytime wear that can be worn anytime and anywhere. The scent is masculine and is not necessarily for the ladies, but can certainly be tried, as perfumes smell different on every skin.

Anyone who enjoys a fresh woody aquatic masculine fragrance will find this quite suitable, and at a very good price."
CK One Summer 2020,06/24/2024,Koray3000,M,1,HELPFUL REVIEW,6,So beautiful yet underrated! Summer on the skin.,"In search of a new summer fragrance that suits me, I tried many perfumes. I stumbled upon this bottle and honestly didn't think much of it at first. It fits perfectly within a small budget but can easily compete with designer scents. I sprayed it on my arm and let myself be surprised:

The opening starts off beautifully citrusy and fresh. The citrus note isn't listed, but you can definitely smell it. However, the zesty opening fades away, transitioning into an iced tea vibe. Not peach or lemon, but a very unique, homemade iced tea that you would love to order on a warm summer day. The scent becomes a bit sweeter and smoother like an iced tea. At this point, you can really notice the similarity to YSL La Nuit de L'Homme.
As the summer day turns into a summer evening, the fragrance also shifts in that direction. It leaves behind a creamy, sweet scent reminiscent of a lemon muffin.

At this point, I have to mention the longevity. Unfortunately, it isn't very good, which is why I tend to spray it on multiple times a day because it’s just so enjoyable. You want to have it around you all the time and experience the evolution of the scent again and again.
That's why I carry it in a small mini atomizer to-go and sometimes reapply. At this price, that's also manageable without putting a strain on the wallet.

All in all, great scent, very underrated, and perfect for summer like an iced tea full of ice cubes. Highly recommended, and during the sale, you can get the 30 ml bottle for very little money."
CK One Summer 2020,12/28/2023,RichyScents,M,5,,4,Absolute No-Brainer!,"In my eyes, a completely overlooked freshie. I love the scent and have been wearing it almost daily for some time now. It's just very nice and fresh, but still a bit different from the others. The scent has replaced 360 Red by Perry Ellis for me as a feel-good, no-think fragrance. Sillage and longevity are top-notch for this category. Additionally, I find the bottle an absolute eye-catcher. Anyone looking for a new fresh scent should definitely give this one a chance."
Sheer Beauty Essence,02/19/2025,exii,F,2,,1,Almost My Signature Scent,"I (27F) received Exceptional Parfums' Simply Belle as a free sample dabber and fell in love with it on first sniff. It has checked all the boxes for me - except one.

It is bright, fresh, and uplifting without being overly juicy or juvenile. For me, it is the perfect ratio of floral to citrus, without one overpowering the other, nor blending so much that it smells overripe or sharp. I appreciate its simple and straightforward scent, as complex and wood-based blends gives me a headache. Its drydown melds into a sort of youthful, musky skin scent on me, still keeping that same floral-citrus blend with no specific notes screaming out.

I ordered this perfume in the winter and have been wearing it even in colder months, but it would definitely fall under a spring and summer scent. I could wear this any time of the day, but would envision it more of a refreshing morning and afternoon scent.

The one disappointment and only box it does not check is its longevity. It disappears after the first hour on my skin, which is quite disappointing for an EDP. On clothes, it lasts around two to three hours. There is almost no sillage after the first half hour, so on the positive side, it is safe for the office. Its market price is reasonable, so I don't feel guilty generously spraying it around like an EDT. I am currently trying different methods in hopes of prolonging its scent on me.

All in all, this would 100% be my signature scent if the longevity was better."
Sheer Beauty Essence,04/01/2021,Scentwitch,F,292,HELPFUL REVIEW,2,Not worth it,"I was given a bottle of Simply Belle to try it out. It’s not impressive. The floral notes don’t stand out singularly. I can make out Lily of the valley and Waterlily only. The rest falls together into a soup. At the end there’s a bit of musk, but overall this perfume doesn’t change much over time.
The scent is unappealing to me. It could be my personal chemistry that doesn’t boost the perfume. I don’t know.

The sillage is about 18 inches tops, longevity blessedly short. I don’t know how much it is new, but I wouldn’t buy it for myself. Perhaps a teenage girl might enjoy it."
CK One Summer 2012,02/01/2021,HannahHoch,F,11,HELPFUL REVIEW,4,Dusty green,"I do not understand the mediocre rating of this perfume, I think it is a very interesting fragrance. On my skin it turns out a little soapy jasmine at first and then the fragrance becomes very powdery, as if it could be crumbled with your fingers. At the same time I find it green but not fresh: it is like the green of leaves that are already very dry, like they are aged or tanned by the sun. I am not one of aromas with a floral predominance, but I really like this one from Rania J."
CK One Summer 2012,02/24/2014,Kxnaiades,F,50,HELPFUL REVIEW,1,a 180 from A La Nuit and other creamy indolic jasmines,"The bergamot hits at the opening and remains quite persistent on me. The musk, sandalwood and jasmine play supporting roles in this on my skin. The heliotrope gives this scent a powdery vibe, somewhat akin to the powder in YSL's Paris. It also has a similar bright sparkling nature, like in old bottles of Yvresse/Champagne. The sillage and longevity are good, about a foot from the body and longevity over four hours so far and maintaining the sillage. I find the quality good with no synthetic notes apparent. However this is more of a green/citrus scent and not so much a jasmine oriented scent. It would be on the other end of the spectrum from creamy jasmines like Serge Lutens' A la nuit."
CK One Summer 2012,02/14/2016,Turandot,F,839,,20,If only it were just Jasmine....,"I love the scent of pure, clean, heavy jasmine on a summer night. The most beautiful jasmine I experienced was in Tunisia. I think Egyptian jasmine, as indicated in the pyramid, is experienced similarly. I was all the more excited to test Jasmine Kâma and all the more disappointed by the result.

Jasmine as the theme of a fragrance may tolerate a leading top note to avoid coming on too strong. But everything else that has been added around Jasmine Kâma disturbs and distorts the animalistic heaviness of jasmine and robs the fragrance of the vibrant mood it is otherwise capable of evoking. This feels irritating and makes the scent simply loud and oppressive.

Patchouli and woods unnecessarily roughen the otherwise oily-silky smoothness, heliotrope is a lovely scent on its own with its friendly and rather harmless sweetness, but it does not fit at all with jasmine, and vanilla seems to be indispensable and is used almost inflationarily in my opinion. The base is quite pretty on its own, but for me it feels like it was accidentally added.

The name of the perfume had led me to expect a classic soliflore. But such a note must be allowed to stand on its own. Similar to a solitaire as a piece of jewelry, it cannot tolerate any other decorative embellishments, and thus, in my opinion, the jasmine in this fragrance has been robbed of its beauty."
CK One Summer 2012,10/12/2014,Ergoproxy,M,1130,,0,The Full Blast,"I waited until the last moment to test Jasmin Kâma, as I suspected a true floral monster with such a perfume name.

I was right with my assumption!

Jasmin Kâma should be called Jasmine Anesthesia for me!

I can't speak of a top and heart note with this fragrance, as aside from a soapy, animalistic jasmine note, I can't perceive anything else for hours.
What surprises me, however, is that despite the numbing intensity, I never felt uneasy or had a headache at any time.

Only after an eternity does the floral anesthesia fade, leaving a truly pleasant daze in the form of a really beautiful base note.

The jasmine then submits to a soft, pleasantly sweet accord, which nearly makes the strains of the floral blast fade into oblivion. But only nearly!

Aside from the base accord, the sillage is expansive, and it will probably not surprise anyone that the longevity is also quite impressive. On me, Jasmin Kâma lasted noticeably until the next shower, and even after that, I could still perceive a faint trace of it.

Those who, like me, do not particularly enjoy overly floral fragrances should be a bit more cautious with the dosage when testing Jasmin Kâma. However, jasmine lovers will surely get their money's worth here."
Eternity Summer 2013,03/12/2019,AromaX,M,33,,0,A pink fluffy cloud of muskus decorated with red berries,"""Pavlova"" is a pink fluffy cloud of transparent muskus decorated with red berries. Not the smell of the ""Pavlova"" dessert itself, but a sensual representation of it. Strawberry juice, an echo of ""Strawberry in cream"" (a popular candy from the USSR times) and a layer of sweet and sour jam from red berries. The muskus cloud here is not something I smell. I rather feel its presence as a sense of transparent fullness within the smell. A scene for the berries to play their role. It also remember similar musks as a feeling of pink mist from some aquarel-like perfumes of roses and peonies. An lovely light and airy fragrance..."
CK One Summer 2015,06/26/2023,ChicoRoch1,M,163,,2,Top marks for Nina,"Nina Ricci has been around for quite some time and she's not exactly know for creating masculine fragrances but the ones that she HAS made have all been very very good and Memoire D'Homme is no different. This nuclear sized spice rack acts like something right out of the 80s with great longevity and high quality. Nina Ricci brings it home and I wear it sparingly as it's not a casual everyday fragrance. The winter is when it behaves the best as the spicy woody notes permeate through the cold just like a hot knife through butter.

At 1st the beginning is kind of raunchy as the Licorice note sticks to your skin like glue but as time passes the other notes start to make their presence known throughout. I will say this though if you're not a fan of licorice then you probably will not care very much for this however. As for myself the Licorice note is not only nice but very necessary because that's the one note that makes it's presence clear. 4 or 5 sprays is all you'll need to get you through the day and most of the night. The other big players are Ginger, Nutmeg, Grapefruit, Pomelo, Vetiver, Amber, Cedar, Opoponax, Myrrh, Ambergris and Musk. As you can see this fragrance uses major league masculine notes and anyone within a few feet of you will know there's a true MAN in your midst. I can't say enough about it except try it for yourself."
CK One Summer 2015,10/12/2014,Zakaria80,M,10,,1,A well behaved licorice.,"Not the rule, but when you see a house with a lot of perfumes and only the very few are masculine (at least marketed at) then you get the impression that some real effort focus and time went down to create these special ones. The one I owned for quite some time and really liked was Memoire d'Homme.

Upon spraying you get the feeling that this is your typical men's cologne but it is not! You get a citrusy initial bang taking up almost the entire frame, but some nutmeg, ginger and definitely licorice are photobombing in the background.

The licorice... I got really acquainted with this note thanks to my partner's black soft licorice caramels she was stuffing my mouth with in the winter. In this composition the licorice is done right with a balanced feel to it thanks to grapefruit in the beginning and then the nutmeg. The ginger has a sparkling role keeping the structure somehow fresh.

And then there is the amazing woody semi sweet drydown that keeps going for hours on skin, not to mention its persistence on clothes. For me this is where this scent really shines. Like staring down at a pine(?) forest from a higher point with the traces of a licorice caramel you were torturing in your mouth to melt for 10 minutes. Great stuff people.

I am keeping the ""oh my god!! why did you discontinue such a wonderful underatted superfantastic scent?!?!?"" for some other time or scent...

Screw it...

oh my god!! why did you discontinue such a wonderful underatted superfantastic scent?!?!?"
CK One Summer 2015,01/02/2013,Drseid,M,828,,2,Bad Citric Woods...,"Not a fan. Many compare this to one of my favorite scents, Terre d'Hermes, but I really don't see much of the comparison... On my skin, this is all about licorice, nutmeg and cedar after the initial grapefruit top note. The cedar being the main similarity between the two scents to me. The grapefruit top note here is nice, but it lasts for just a few seconds and is gone, leaving just the licorice behind; transitioning to the nutmeg and cedar notes. I regret my blind buy of this one and have gave away my bottle with no regrets. Memoire d'Homme gets a below average rating of 2 stars out of 5 and an ""avoid"" recommendation."
CK One Summer 2015,12/25/2010,Bullitt,M,85,,0,Too Bold a Mixture...,"here is my first comment :-)

I received this fragrance as a gift about 4 years ago...

Unfortunately, my taste was completely missed!

The base notes might not be bad, but it seems to me that everything has just been mixed together at will. What ultimately comes out is a sweet - fruity mixture...

For anyone who, like me, prefers woody / leathery / spicy fragrances, this is definitely not suitable!"
Dark Obsession for Men,05/07/2022,Blinfluenced,M,6,,3,Lots of blue notes - From the sight of a blind,"Oxford by roberto Ugolini ( Instagram: @roberto_ugolini_bespoke_shoes ; @the_nose_behind )
Oxford was the first fragrance that I bought from the house of Roberto Ugoline, completely ""blind"", I have relied completely on the reviews in
the social media channels. I can imagine that someone else also make it this way, but with a perfume in the high-price segment of more than 200 € not normality. But I must admit without reservation that I was not disappointed!

The first spray envelops me with pure freshness, citrus and grapefruit, a nice spicy peppery note rounds off the first impression. After some time, the very fresh opening evaporates and the spice comes through very well tuned,
my compliments to the perfumer! Often I personally feel the pepper note too extreme, here is the necessary balance for me. The spicy tension remains very long, until finally after some time woods join in and give the fragrance a
great finish. The woody aroma in combination with a very slight sweetness is a real dream. | In my head immediately manifest themselves some blue tones, which gradually reach a great homogeneity, a brief touch of purple is
also present. The pepper I perceive not as a color, but rather as many small rough balls that spread in my yet very sensitive nose. Pleasant, very pleasant. The base I perceive as a very dark beige, I think it is due to the
sandalwood and the slight sweetness that round out this great finish.
This fragrance is universally wearable, office, date or even funeral, you can't go wrong with oxford

---
If you like my way to discribe scents just follow me on Instagram :-)
https://www.instagram.com/blind.smell.bk/"
Dark Obsession for Men,06/19/2025,Ezroni,M,56,,2,Season of Formality,"Oxford was the first fragrance created for Roberto Ugolini. Meant to be a business- and office-friendly scent, it's nice and masculine with its pepper and grapefruit opening and heart. I love it and use it on a weekly rotation especially if I'm meeting clients for work.

I've used this for a job interview in the past and for plenty of meetings, paired of course with Oxford dress shoes. It's a nice and fairly heavy citric-spicy combination. This is the fragrance that gave me love for the grapefruit aroma.

Associated with cleanliness: dressed, shaved, ready for business. Maybe a tie with the odd pattern to keep things fun, that's up to the wearer. This is what I use Oxford for, anyway. However, despite the formality that accompanies the Oxford shoe that this fragrance is named after, this is still a versatile scent for the man who might not choose to wear a suit but still finds himself in more business-forward occasions.

Strong performance. I used three sprays on my first ever wear and felt it was too much. This juice lasts me eight or nine solid hours.

This is a purely masculine fragrance to my perception, but likely due to the scenarios in which I personally use it.

The only thing I would change would be to swap the bottle colors with Derby. Usually, (the more formal) Oxford shoes are black and (the more casual) Derbies are brown, so to me it would make more sense to imitate this through the bottle colors. Just a geek's two cents! :)"
Dark Obsession for Men,11/26/2024,Jevanston,M,4,,1,What an old school man would smell like,"Think of a dark fragrance that got a lot of character to it but presented in a very fresh, woody but also likeable and airy way. Definietly a masculin fragrance that shouts ' I have got my shit together' but in a very elegant way. Easy to pull off. For me personally, an everyday fragrance. Can pull this off with a Tuxedo but also with a tank top. Thats how versatile this is! Projection is moderate to skin scent but creates a nice bubble around you where everybody notices the fragrance!"
Dark Obsession for Men,03/24/2022,BFellmeden,M,32,VERY HELPFUL REVIEW,23,Makes a Slim Foot,"Since early morning, I had been tracking the DHL vehicle, which according to the app was only 10 stops away from me. How long would it take to deliver 10 packages? Now I know, it took almost 3 hours and that nearly drove me crazy.

Normally, I'm not an impatient person, but when I mentally already have my package in hand, it drives me insane. Minute by minute, I wondered if the DHL vehicle might have been involved in an accident, in which café the driver was taking a break, if he might have been invited in by a lonely housewife, or if he was taking a nap in some poorly visible parking lot.

But then I saw the yellow van with the highly visible red DHL stickers from afar. I rushed out of my apartment, down the stairs, and to the front door, even before the vehicle had come to a stop.

The friendly delivery driver handed me a black package. The sender was Kai Porten, whose promotion for Perfume Day I took advantage of to order two fragrances from Roberto Ugolini, which he had discounted by 20%. Besides that, I had ordered a discovery set with the fragrances from Schwarzlose Berlin, but that's just a side note, as I actually want to talk about one of the two Roberto Ugolinis, namely the Oxford. Nevertheless, I want to take a moment to thank Kai Porten, who kindly included a 50 ML tester of the fragrance ""Treffpunkt 8 Uhr"" from Schwarzlose Berlin in the package. As influencers like to say: ""Shoutout to Kai, you're totally cool, man. Thank you!""

So, now to the Oxford. The bottle is like all bottles from Roberto Ugolini. They all look the same, differing only in color. I now own 5 of them. The Oxford bottle is transparent brown, feels heavy in hand, and conveys to me, like its brothers, a decent quality. Personally, I also appreciate the horn caps. I once had the fun of weighing the bottle. It settled at 302 grams. Compared to other bottles, it is rather light, but its tactile feel suggests otherwise.

However, this shouldn't be a dealbreaker for a perfume. The packaging of Ugolini fragrances far surpasses many others by miles.

A first tentative spray on my forearm. I probably should have waited, but I was really curious. After all, this was a blind purchase. Many others, even here in this community, didn't make the decision to buy this fragrance for me, but at least they strongly endorsed it. There was often talk of a certain elegance, of a fragrance for the older gentleman (and at 59, I undoubtedly fit that description), of a fragrance for the self-assured gentleman. While I don't see myself as an elegant gentleman, I am fundamentally very interested in characteristics that underline such attributes. This includes stylish clothing, also expensive handmade shoes, and indeed fragrances like the Oxford from Roberto Ugolini.

In fact, I come to the conclusion that this fragrance is exactly what has been described in various reviews here and elsewhere. After the first few seconds, I wasn't sure what exactly I was smelling, but it quickly split into a not too aggressive citrus note and a distinctly recognizable pepper note. I also detect the rose after just a few moments. I find the beginning of the fragrance development to be exceptionally pleasant. A cloud surrounds my head, and indeed the elegance, the grooming, the self-assurance of a well and expensively dressed older gentleman, who is quite aware of his effect on others, becomes palpable for me.

This fragrance combination lasts - I would estimate - a good hour and then develops into woody notes. They smell good too, but I feel the need to re-spray because I just don’t want that cloud to dissipate. But I suppose I have to endure that; after all, I can't refresh it every hour.
In short, although the pepper and rose recede a bit to let the woody notes take the lead, the fragrance loses none of its elegance. It was beautiful, it is beautiful, and it remains beautiful until it becomes barely detectable on my skin after about 8 hours, but that is far from bad.

So, this blind purchase ends with a happy ending. I can unreservedly recommend this fragrance, at least for a more mature gentleman. From my perspective, it's definitely not for women; that's my opinion. Oxford is more of a subtle fragrance, but that is certainly in line with its wearer's intent. It makes sense in the office, but it is also definitely suitable for dining out, for cocktail bars, and for larger family celebrations, etc. I, for one, am glad to have it."
Dark Obsession for Men,08/25/2021,NicoHxl,M,1,VERY HELPFUL REVIEW,17,A Scent Like a Shoe,"Dear perfume lovers,
as this is my first review, I would like to ask for your understanding.

This perfume lives up to its name. I do not mean to say that it smells like leather or a worn shoe.
Rather, it is the association and presence that the perfume and the gentleman's shoe share - the classic gentleman.
Elegant, classic, versatile, unobtrusive, and yet striking.
But how can an unobtrusive perfume that smells of grapefruit, pepper, and wood still be so noticeable? Precisely because of its timeless elegance, which is rarely found today.
An elegance that only a gentleman can exude.

A scent that is simply noticeable when entering a room. Even though it has no ambitions to be loud and take center stage, this scent cannot be overlooked. Through class, charm, and its unobtrusive presence, one inevitably perceives this fragrance with great interest.

Anyone who has had the pleasure of meeting a true gentleman and conversing with him knows what I am talking about. His style, radiating class and elegance, and his character, full of charm and depth, inevitably entice one to engage in a long conversation with the respective gentleman and learn more about him and his life.
This is precisely what characterizes this wonderful scent by Roberto Ugolini.

When I spray Oxford, I immediately notice notes of grapefruit and pepper. The longer I wear it on my skin, the more pronounced the woody and resinous notes become. After about 5 hours, the scent becomes softer, and I detect a light hint of vanilla and earthy patchouli.
This scent can definitely not be called a sillage monster. In my opinion, that would be completely misplaced and would not do justice to a gentleman as I have described him.

Some recommend Oxford only for those aged 30 and above. I would like to disagree with that. It is a scent like a shoe. Wearable by anyone, if combined appropriately. Whether for leisure, office, or dinner; this scent is suitable for every situation and incredibly versatile. Those who wear this fragrance will be remembered for their unmistakable style.

Stylish and fragrant greetings,
Nico"
Dark Obsession for Men,12/28/2018,Jilly,M,14,,5,The world reinvented? Not at all.,"What a pity, I received this fragrance as a sample and was actually quite happy with the sample until I sprayed it. It smells almost exactly like Black Afgano by Nasomatto. This is definitely not a bad fragrance; I also really like the original and own it - but unfortunately, the creative effort here is very meager. However, one must give credit to the fragrance that the first..."
Dark Obsession for Men,05/25/2021,DerVo,M,5,,5,Wonderful,"A scent for fans of woody fragrances. Wonderful development and very good longevity on my skin.

Upon spraying, pepper, orange, and rose. After an hour, fantastic wood notes with a hint of vanilla. Great dry down and still noticeable on me the next morning. After three hours, it strongly reminds me of Terre EDP with a bit more vetiver.

Good craftsmanship from the shoemaker master from Italy! The all-rounder for any occasion for men over 40. Not a youthful scent."
Dark Obsession for Men,03/23/2021,Ischgelroi,M,289,HELPFUL REVIEW,7,Elegant and always suitable like a good Oxford shoe,"I have been testing Oxford for a longer period now, and I can say right away. The scent lives up to its name; it is simply always suitable for both a casual linen shirt and a tuxedo. Oxford is like its namesake, always fitting for any occasion. At first, I was a bit hesitant and struggled with whether I should test Oxford, as I somehow always had the fear that there might be leather in it, which I absolutely do not like in perfume. Fortunately, Oxford has no leather note, which relieved me greatly. Right after spraying, the freshness of grapefruit comes to the fore, complemented immediately by spicy and bitter notes. I particularly smell pepper, cedarwood, and something sweet, which probably comes from the sandalwood and vanilla note. I can't really detect the other notes, but that's not a problem because the notes I can perceive very well create a wonderful scent that simply fits in any weather. The exception might be above 35 degrees. Oxford is a very nice fresh, spicy, and slightly sweet scent that is truly very universal. However, I find the unisex classification not very fitting, as I can better imagine the scent on a man due to the combination of the spicy notes; also, the name Oxford evokes the association of a men's fragrance for me. I believe the scent deserves significantly better ratings, but unfortunately, the brand Roberto Ugolini is quite underrated. I recommend you test Oxford and give the fragrance some time."
