product_name,review_date,reviewer_name,reviewer_gender,reviewer_total_reviews,helpful_badge,award_count,review_title,review_content
Kenzo Homme,06/26/2024,Basti87,M,1064,,22,"Direction Afternoon Swim, convinces me more","Just in time for the start of summer, this fantastic summer scent has arrived for me. I've had my eye on this fragrance for a while, but at the full price of €245, it was too expensive for me. In shops that often have discounts, this one was usually sold out. Now I struck at a slight discount, which is still a hefty price. But high-quality summer fragrances should be worth it, especially when it comes to scents for the intense (and humid) heat.
This is my first Pana Dora that I have purchased and tested. I have found a few exciting fragrances in their small range that I will definitely test as well. I will still see if this hype in the community is justified. They definitely seem to be well-received in general. With Sweden, this brand has an exotic country for perfume. Behind this brand is the Syrian immigrant and perfumer Ibrahim Al-Zorbi. He seems to have talent, judging by the reviews, especially for the releases from 2023-2024. It’s worth checking out, especially if you are looking for mass-appeal niche fragrances and like to go with the hype.

I came across this scent because I was looking for an alternative to ""Afternoon Swim | Louis Vuitton."" For me, it has one of the best top notes when it comes to the intense heat and that carefree midsummer feeling. Disadvantage: It absolutely does not last, costs €280, and is only available at LV without any discounts/offers. If you can find it used at a significantly lower price, that would be an alternative. However, I decided on this Forever Love.
The name Forever Love is, of course, beautifully chosen. The fragrance comes in a lovely round orange box. The highlight is, of course, the bottle with the moose head. It should not be confused with the Penhaligon's Portrait series, which has a similar cap. A bottle from this brand visually enhances the collection. Extremely elegantly crafted, especially the cap. The sprayer is also top-notch and dispenses the perfect amount and is buttery smooth. For that, a clear 10/10.
In terms of scent, you definitely get a great alternative to Afternoon Swim, especially in the top note. Full-on good mood through citrusy, juicy, and summery notes. Afternoon Swim might have a bit more of that swimming pool vibe, but this Forever Love does not need to hide. It is thoroughly likable and will not find many enemies. Lemon, orange, mandarin, and bitter grapefruit. You get this in the opening. Citrusy-fruity-juicy and just straight-up good mood. In the heart note, several fruits come through, which is rather rare in the heart note. After 1 hour, it becomes very juicy and soft. Mango and melon, along with a bit of spicy, delicate ginger and some gentle geranium. Delicate flowers also come through, which submit to the citrusy and fruity DNA. In the third part of the fragrance and also during the dry down, woods and sweetness emerge; the fresh notes last about 4-5 hours, which is absolutely great for such freshies.
The longevity is significantly better than the LV. I think the fragrance should last about 8 hours or longer, with the first 2-3 hours performing really well with this fantastic freshness. Overall, this fragrance is worth it when it comes to a good midsummer scent.

Overall, a fantastic citrusy-fruity-juicy fragrance with a woody base. A great alternative for the upcoming summer. Not an Afternoon Swim clone, but a great alternative to it."
Kenzo Homme,01/06/2024,Klartext93,M,5,VERY HELPFUL REVIEW,19,Absolute top perfume from Pana Dora!,"What can I say?
If this isn't a summer scent, then I don't know what is..

Actually, I prefer perfumes that lean more towards the woody/spicy/leathery direction (e.g. Tom Ford / Sauvage, etc.).
Basically, perfumes for the colder seasons.

So, as it goes, my wife and I set out to find a fresher, fruitier summer scent.
In a niche perfumery, we expressed our preferences and sought advice.
After some time, we both stumbled upon this perfume.

At first, you encounter the sweet note of the perfume, particularly the orange/lavender component is noticeable. After testing it on my skin and a few minutes later, the citrus note emerges and brings a refreshing feeling with it.

Absolute recommendation for spring and summer! This perfume is neither too citrusy (Malibu - Party in the Bay), nor too sweet (Pana Dora - Aqua de Dora) - the oriental note from the manufacturer is still faintly detectable without overwhelming anyone.
Honestly, my wife loves it and I am also thrilled by it (strangely, it's the first time we both like a perfume so much).

From my perspective, three sprays (left and right side of the neck and at the back) are enough, and the scent lasts 7-8 hours. The sillage is fantastic; you can still smell it from a distance of 4-5 meters without it coming off as intrusive.

Overall:

Scent note: fruity, soft, citrusy, slightly oriental mixture.
Longevity: 3 sprays -> 7-8 hours

For me, it's a scent that can be worn at any time of day during the summer in warm temperatures; a slightly seductive note cannot be denied.

Absolute purchase recommendation from the niche house of Pana Dora!"
Kenzo Homme,12/09/2023,Jasminroedig,F,60,HELPFUL REVIEW,19,From Endless Love to Nimm 2 Candies,Do you remember what Nimm2 candies taste like? The flavor of those treats filled with liquid centers has been etched into my brain. How wonderful it is when a perfume manages to make childhood moments shine in a new light. I will always love the candies - Forever Love - how fitting. The evolution of the new star in the sky of lemon scents seems all the more tempting. The...
Kenzo Homme,04/07/2024,TobiB97,M,5,HELPFUL REVIEW,15,Love Forever?,"It’s finally summer. Outside, it’s 30 degrees. I’ve put on a T-shirt and am sitting in front of an ice cream café. In front of me on the table is a large ice cream sundae with delicious mango and melon ice cream. On top of the ice cream, there are also some fresh melon pieces. I’ve ordered a glass of water with a few lemon slices floating in it. I take a big sip..."
Kenzo Homme,01/06/2024,SmellingFire,M,1,HELPFUL REVIEW,10,Citrus Fruits,"Imagine you are at a small market by the Mediterranean. You stroll along, browsing a bit. You see the fresh lemons, oranges, various citrus fruits all lined up, each cut open for tasting. The friendly vendor offers you some, you try the juicy fruits and are amazed at how much flavor they have. You’ve never experienced this with the fruits from the supermarket. So you take a..."
Kenzo Homme,08/31/2024,Abraxas98,M,41,VERY HELPFUL REVIEW,6,"Summer ""at its best""","As they say, we buy with our eyes - and so Pana Dora piqued my curiosity. The high-quality, heavy bottle, the striking stag head - I wanted to know more. Thank goodness, I must say from today's perspective, because Forever Love has become one of my favorite summer fragrances. It starts with the often-described fruit basket, which comes across not only fresh but wonderfully..."
Kenzo Homme,07/05/2025,JLe,M,189,HELPFUL REVIEW,5,explosive citrus wave,"Forever Love starts with a fireworks display of citrus notes like grapefruit, tangerine, lemon, and bergamot. It's very invigorating and zesty. Especially in the height of summer, it's a true delight! But unlike many other fragrances of its kind, this freshness doesn't just last for a brief moment - it really holds on for a long time. Forever Love is made for hot summer..."
Kenzo Homme,06/05/2024,Cimi,M,379,,9,"Ode to the Timelessness of Love I Voluminous, Citrusy Freshness with Depth I Afternoon Swim 2.0? Comparison!","Forever Love conceptually represents the timelessness of love; inspired by the beautiful landscapes of Sweden, the fragrance is meant to reflect the harmony of natural landscape elements (such as meadows, lakes, flowers, etc.). This idea has been captured wonderfully; but let's take a closer look. The Forever Love .... - ...starts with a citrus..."
Kenzo Homme,03/23/2025,Faded,M,96,HELPFUL REVIEW,4,The Better Afternoon Swim,"Since the two are often compared, here’s a brief comparison between Forever Love and Afternoon Swim. I find Forever Love to be better. Not only does it last longer and project better on me, it feels more complex and deeper, even though they are quite similar. Afternoon Swim is a citrusy, fresh, and juicy..."
Kenzo Homme,04/20/2025,RobinParfum,M,16,HELPFUL REVIEW,6,fruity - fresh but the freshness falls short halfway,"In search of a spring or summer fragrance, I made a large order of samples, including Xerjoff, Roja, Goldfield & Banks, and also Pana Dora. From the latter, I chose Aqua de Dora and Forever Love. Upon spraying, I smell a sour grapefruit and a slightly sweet lemon. There’s a fruity-sweet note from the tangerine and orange blossoms. The lemon and grapefruit are clearly..."
Kenzo Homme,04/27/2024,MSFragrances,M,3,HELPFUL REVIEW,3,Citrus Fruit Basket in a Flower Field,"I ordered a 5ml sample of this fragrance, sprayed it for the first time on one of the first hot, sunny days, and was blown away. At first, I can only perceive citrus notes, mainly grapefruit, a bit of lemon. Very fresh and bitter, but very quickly a sweetness emerges. For me, the floral notes and ginger come first. After a while, the melon and mango also make their presence..."
Kenzo Homme,07/06/2024,Spelsberg04,M,2,,3,The better Afternoon Swim?!,"Like many other fragrances from the house of Pana Dora, Forever Love has completely convinced me as well. It starts off with a refreshing, juicy citrus and fruity notes. I find the scent progression quite linear, which I don't mind here. An excellent fragrance for summer that already leans towards ""Afternoon Swim | Louis Vuitton,"" as mentioned by some, but..."
Kenzo Homme,10/14/2023,Dennis1104,M,995,,4,Citrus Love,"Forever Love is a super beautiful fragrance, especially for the warmer days of the year. For me, it's totally unisex! It has certain parallels to some well-known scents, but still with its own twist. If you know fragrances like Rosso Pompei by Tiziana Terenzi, Bvlgari Tygar, Afnan Turathi Blue, and the like, you can roughly imagine how it smells with the little description..."
Kenzo Homme,09/27/2024,Dk336,M,4,,6,Summer with Style,"It is a warm summer morning. Last night it lightly froze, and the last traces of frost still shimmer on some blades of grass. It is mid-July, and summer is showing itself in all its glory. I am wearing an elegant, freshly ironed white linen shirt, paired with beige linen trousers and a black belt - perfectly dressed for this wonderful day. In my hand, I hold a fruit smoothie,..."
Kenzo Homme,08/02/2024,Chunsu,M,24,,6,"""Forever Love"" - Eternal Love or Just a Naive Illusion?","On my journey through the world of grapefruit-ginger fragrances, I came across ""Forever Love"" by Pana Dora. Whether Pana Dora has succeeded in capturing ""eternal love"" in a bottle will be revealed in my upcoming post! The fragrance starts off cheerful, playful, and fresh - at the forefront is a fruity-citrus mix of various citrus fruits, combined with a wonderfully..."
Kenzo Homme,05/27/2025,AmberNose,M,17,HELPFUL REVIEW,4,Like Fresh Orange in Sunshine,"Forever Love is simply a beautiful fragrance for me. A real fruit bomb that is a lot of fun, especially in summer. The opening is initially citrus-fresh, really lively. And then it quickly becomes fruitier, juicy, and rounded. What I particularly like: It doesn’t smell artificial or like ""perfume,"" but rather as if you’ve just cut open an orange or grapefruit. Totally..."
Kenzo Homme,07/28/2023,Joshua12,M,4,HELPFUL REVIEW,1,Wow my new favorite.,"This fragrance completely blew me away, I was looking for a scent that is not strongly woody. This new fragrance from Pana Dora that was released this year is never my type based on the ingredient list. However, out of curiosity, I still got a 3 ml sample, this scent is so great, it opens with a wonderful trembling composition of lemon, mandarin, and more. It then transitions..."
Kenzo Homme,08/01/2024,SengerS,M,4,HELPFUL REVIEW,4,Simply Overwhelmed,"Wow, what can I say... I just received the fragrance as a blind buy and I am simply overwhelmed. After asking the community in various forums for their opinions on this scent, I was a bit skeptical, as the feedback wasn't that great. However, my excitement has remained intact until just now. This blind buy was absolutely not a mistake! With the first spray, you get a..."
Kenzo Homme,04/25/2024,Spe0dy21,M,5,,4,Absolute Summer Beast from the Fragrance House Pana Dora,"I received a sample of this wonderful fragrance and it has captured my heart. Upon the first spray, my initial thought was ""This is very citrusy,"" but right after came the ""Wow"" effect. I really enjoy citrus/fresh scents and this fragrance covers that perfectly. The top notes feature a lot of lemon and grapefruit; at first, you can really smell the grapefruit and lemon..."
Kenzo Homme,09/20/2024,Noahwegs,M,11,,4,It tingles...,"the fragrance opens with zesty tangerine and bergamot, closely followed by a pleasantly light ginger note and mango. The rest I can only perceive to a limited extent. On the skin, the scent is not only fruity and fresh but also pleasantly herbaceous. I was incredibly happy when I discovered this treasure while searching for a summer fragrance for everyday wear. Pana Dora..."
Kenzo Homme,03/01/2025,Paoly7,M,5,,3,Pana Dora Forever Love - The perfect everyday fragrance with fruity freshness,"A scent that you can wear anytime - whether at university, at work, or in your leisure time. I find it hard to assign this fragrance to a specific occasion or season because it simply fits all the time. In the opening, a fresh orange jumps out at you, accompanied by other citrus notes like bergamot and lemon. As it develops, the fragrance takes on a slightly floral,..."
Kenzo Homme,08/01/2023,Domemaa,M,69,,1,The Citrusy Brother of Aqua de Dora,"The next fragrance from Pana Dora arrives as a sample to me. This time it's the highly hyped forever love. 3 sprays on the back of my hand and a lot of Aqua de Dora vibes. At first, I thought it was the same scent, but the citrus note comes through extremely strong after a short time. It is definitely a very nice combination! Otherwise, you can layer Aqua de..."
Kenzo Homme,08/24/2025,Jeffrey03,M,24,,2,Overhyped for me!,"Forever Love is one, if not the most popular summer fragrance from Pana Dora, which is why I had high expectations for it, expectations that it could only moderately fulfill. The scent starts with a rather sharp citrus note, namely lemon and ginger, but for me, it has from the very beginning something - let's say - unremarkable, so this category of nice scent, but not..."
Kenzo Homme,01/26/2025,JoeTraudl,M,8,,5,Forever happy,"Forever Love is quite an all-rounder for me. Whether young, old, male, female, winter, summer, autumn, or spring, and regardless of the occasion - this fragrance always makes me happy! If I had to pin it down, I would lean more towards spring, as it somehow conveys a sense of new beginnings. As soon as I smell this incredibly fresh, citrusy, and even slightly..."
Kenzo Homme,12/25/2024,Kenthersan,M,5,,2,Fresh Fruity Fantastic!,"Pana Dora - Forever Love … a scent that is very fresh, fruity, and pleasant to smell. It instantly makes you crave ice-cold cocktails on warm summer days or a refreshing fruity drink. However, I personally prefer the scent on women. It is actually now my wife's new favorite fragrance. The longevity is very good for a fruity fresh scent! After about 6-8 hours, it is still..."
Kenzo Homme,11/20/2024,Daniel93,M,12,,1,One of the Best Freshies,"I tested Pana Dora Forever Love by chance in a perfume store and was immediately thrilled. The scent starts with a light floral note, closely followed by a hint of ginger and mango. The fragrance has strong Afternoon Swim vibes, but here you definitely get better longevity for your money! There's nothing bad to say about the bottle either; it's very elegant, like all the..."
Kenzo Homme,12/27/2023,Goodewind,M,2,,3,Citrus Bomb,"A very fresh citrus scent. At first, the citrus note is very strong. After a short time, the fragrance completely transforms and goes in a totally different direction. For me, it becomes rounder/smoother. It embraces you so pleasantly with its scent. Barely intrusive yet very present. I am already looking forward to spring/summer because it will really shine then."
Kenzo Homme,07/20/2025,SlickScent,M,2,,3,Name is Program - Forever Love,"I was in the store, actually without a plan. I just strolled through the shelves, a bit bored, a bit curious. Then I got stuck at this Pana Dora shelf. Bottles like from an old movie, somehow too much, but also interesting. I reached for Forever Love, sprayed it on a test strip, and just stood there. The scent hit me directly. No fuss, no artificial freshness kick. Instead,..."
Kenzo Homme,05/22/2025,LukasBonack,M,5,,1,"What does summer ""smell"" like?","Exactly like this!!! The quintessential summer fragrance. Forever Love impresses with its sweet, citrusy presence. Perfect for cooling you down on hot summer days. In the drydown, the citrus notes take a backseat, while the fruits and flowers come to the forefront; I don't pick up much of the sandalwood and tonka bean here. If you like Afternoon Swim by LV, you will..."
Kenzo Homme,02/10/2025,Maxu17,M,6,,2,Summer in a Bottle,"In the opening, you can smell some zesty notes like bergamot, lemon, and grapefruit. As it develops, floral and fruity notes like iris, lavender, and mango, as well as melon, come into play. These create a perfectly balanced blend of fresh floral and fruity notes. In the dry down, the woody base notes provide a warm and also long-lasting finish. Forever Love is often compared..."
Kenzo Homme,09/03/2025,MrSandalwood,M,2,,2,My Favorite Lemon,"For me, the best lemon/citrus notes of all fragrances. Very elegant, not sharp, very very pleasant. I really like the development, it's not an overpowering scent, although I think it could handle a bit more power for my taste. Longevity is decent, for me between 5-7 hours, which is quite good for a citrus fragrance. I would be very happy about a Forever Love..."
Kenzo Homme,08/07/2025,justAva,M,1,,2,A Touch of Freshness and Yet Masculinity,"I was recommended ""Forever Love"" by a colleague. And it was indeed my first ""expensive"" blind buy. Even the bottle with the golden stag head is an absolute eye-catcher - really elegant and extraordinary. Right upon spraying, a fresh, citrus explosion of grapefruit and lemon hits - truly invigorating, without coming off as artificial. After a few minutes, it becomes a bit..."
Kenzo Homme,06/20/2025,Jamal09,M,5,HELPFUL REVIEW,0,A Dream for Summer,"I have tried a lot of fragrances in recent years, but Forever Love surprised me in a very special way. From the very first spray, I immediately had this image in my mind: a freshly cut, juicy orange - incredibly vibrant, almost zesty, yet still soft and pleasant. For me, this is the perfect summer scent I have ever smelled. It is light, radiant, and somehow just makes you..."
Kenzo Homme,04/06/2025,Furz12123,M,6,,2,Refreshing Afternoon Swim,"Hello dear people, in this review I want to talk a little about Forever Love by Pana Dora. Many people here say that they think Forever Love smells like Afternoon Swim by LV. I agree, BUT only after half an hour. At first, Forever Love has a fresh note that is truly unique. Furthermore, Afternoon Swim by LV is much softer and lighter. I find Forever Love to be stronger and..."
Kenzo Homme,08/18/2024,Robin0208,M,7,,1,A Fragrance That Touches the Heart,"In search of a fresh summer scent with a slightly woody note, I quickly came across Pana Dora's ""Forever Love"". This fragrance captivated me immediately - from the first second to the last breath, simply stunning. The scent itself unfolds a charming bouquet of floral accords in the top note, seamlessly transitioning into a sensual heart note of vanilla and musk. The base of..."
Kenzo Homme,02/18/2025,Sxbth,M,7,,1,The Perfect Freshness?,"I spray the fragrance on my wrist and get a shock at first. Why is there liquid collecting in my mouth? I smell the perfect lemon and feel like I'm starting to drool. About the fragrance: The opening is intense! It really pushes forward, and the lemon and lime are exactly what I smell in the foreground. I think of a zesty cocktail in a super bright beach bar, but..."
Kenzo Homme,04/25/2025,Aayycaramba,M,7,,0,Pure Summer in a Bottle,"Forever Love is summer in a bottle for me! The zesty-fresh notes instantly radiate good vibes and lightness - like a cool breeze on a hot day. Fresh, vibrant, and incredibly inviting - this fragrance is like a sunbeam on the skin. The longevity could be a bit better. But for a summery-fresh scent, that’s perfectly fine - a little spritz in between and the magic is..."
Kenzo Homme,07/27/2025,MHolleber,M,2,,0,Super Summer Fragrance!,"I am currently searching for a new summer fragrance and came across ""Forever Love | Pana Dora."" After looking at the scent profile, fragrance pyramid, and reviews, I just had to test it. And I must say, it completely convinced me. This fresh, fruity note of grapefruit, lemon, and a hint of mandarin is a fantastic combination. As it wears, a light floral note also develops. I..."
Kenzo Homme,09/20/2025,cosyx,M,10,,0,"Light, sweet-fruity scent with an oriental finish","The first smell from the bottle is light and high, somehow airy-fruity with berry and vanilla notes. It feels slightly creamy, almost like a scented candle, but in a good way. After some time on the skin, the scent becomes citrusy and beautifully floral, with a continuing berry undertone. However, it smells a bit sharp and develops an oriental finish. My initial thoughts are..."
Kenzo Homme,04/22/2025,Bzporta,M,1,,1,A Special Holiday Experience,"I first wore Forever Love as a sample during a holiday in France - since then, the scent reminds me of that trip every time. It was clear: I need the whole bottle. The fragrance starts fresh-citrusy with bergamot, grapefruit, and mandarin, but never comes across as a typical ""shower gel scent."" In the heart, softer, floral, and fruity notes join in - mango, lily of the..."
Kenzo Homme,05/15/2025,ASome,M,4,,1,Summer Through and Through,"The fragrance starts with a wonderful citrus note. Unfortunately, I often associate citrus scents with the bathroom, but thankfully that is not noticeable here. Once the citrus note fades, it is replaced by a lovely woody note. For summer, it’s a great scent that I have worn quite often since I got it and have also reapplied during the day. Unfortunately, as mentioned by..."
Kenzo Homme,09/03/2025,Fragranx13,M,3,,1,I Am Also Forever in Love!,"At the beginning, I must mention that I am really surprised by how many rather negative comments I have read about the fragrance recently. This really highlights how different tastes can be. For me, it has definitely been the number 1 this summer. In search of my summer scent for this year, I stumbled upon this pretty little bottle with a stag head. After testing it once, it..."
Kenzo Homme,01/06/2024,Sip,M,6,,1,floral fruity citrus scent,"Sour and bitter citrus scent. Directly on the skin, it reminds me of Nio; in the air, it smells more floral and fruity. I can mostly smell lemon and melon with a hint of floral notes. It smells very natural, not a trace of synthetics. Sillage and longevity are good for a fresh scent, definitely better than with Nio. I like it very much, it's something different."
Kenzo Homme,07/03/2025,MRKesselnus,M,4,,1,Summer Fruit Bomb Pure,"I was looking for a really great summer scent in the store and then I came across the Pana Dora Forever Love and it immediately captivated me. I tried it on my skin and on the tester and it was just wow, it felt like someone was throwing a bowl of fruits in my face. It was also as if I were on a tropical island where I was on vacation, it's 30 degrees and up and I'm eating..."
Kenzo Homme,05/26/2025,Janni90AC,M,2,,0,A Touch of Summer...,"Beautiful, light scent for summer or sports. Pleasantly citrusy, airy start with a certain delicious sweetness in the background. I find it very mass-appealing and people-pleasing, definitely a compliment-getter without being too noticeable or off-putting. It slightly reminds me of Sedley by Parfums de Marly. The longevity for me was over 6 hours."
